[Name],,,
inlet,,,
,,,
[Data],,,
x,y,z,velocity
0,0.1046141,0.79265672,10
0,0.089579433,0.81190145,10
0,0.074780196,0.83106673,10
0,0.060951889,0.85038036,10
0,0.048872802,0.87008631,10
0,0.03906269,0.89011997,10
0,0.031507745,0.91028893,10
0,0.025893807,0.93043286,10
0,0.021806322,0.95042461,10
0,0.018843815,0.97022969,10
0,0.016679436,0.99004418,10
0,0.17074747,0.69394046,10
0,0.16320771,0.71344888,10
0,0.15418853,0.73332596,10
0,0.14285862,0.75336641,10
0,0.12927012,0.77320176,10
0,0.11427188,0.79267693,10
0,0.098777361,0.81191993,10
0,0.08354038,0.83108562,10
0,0.069295697,0.85040045,10
0,0.056821465,0.87010187,10
0,0.046634372,0.89012986,10
0,0.038719337,0.91029364,10
0,0.032761831,0.93043327,10
0,0.028347163,0.95042372,10
0,0.025073547,0.970231,10
0,0.022612546,0.99004567,10
0,0.1755441,0.71346641,10
0,0.16593499,0.73334217,10
0,0.15404333,0.75338304,10
0,0.13991982,0.77322072,10
0,0.12441255,0.79269826,10
0,0.10843518,0.81193924,10
0,0.092738584,0.83110547,10
0,0.078056693,0.85042143,10
0,0.065167561,0.8701182,10
0,0.054584634,0.89014018,10
0,0.046291508,0.91029859,10
0,0.039973252,0.93043363,10
0,0.035215043,0.95042276,10
0,0.031614762,0.97023237,10
0,0.028842309,0.99004716,10
0,0.17826878,0.73335922,10
0,0.16578726,0.75340044,10
0,0.15110201,0.77324057,10
0,0.13506025,0.79272056,10
0,0.1185759,0.81195962,10
0,0.10239669,0.83112627,10
0,0.087255746,0.8504436,10
0,0.073930964,0.87013531,10
0,0.062932409,0.89015114,10
0,0.054242287,0.91030383,10
0,0.047545243,0.93043399,10
0,0.042426318,0.95042169,10
0,0.038483039,0.9702338,10
0,0.035383563,0.99004865,10
0,0.17811841,0.7534188,10
0,0.16284329,0.77326143,10
0,0.14624035,0.79274404,10
0,0.12922364,0.81198096,10
0,0.1125377,0.83114815,10
0,0.096914738,0.85046685,10
0,0.083132535,0.87015337,10
0,0.071697578,0.89016253,10
0,0.062590607,0.91030926,10
0,0.055495836,0.93043441,10
0,0.049998157,0.95042068,10
0,0.045694731,0.97023523,10
0,0.042251874,0.99005032,10
0,0.17517164,0.77328336,10
0,0.15797943,0.79276866,10
0,0.14040379,0.81200343,10
0,0.12318575,0.83117104,10
0,0.10705669,0.85049129,10
0,0.092794172,0.8701722,10
0,0.080900997,0.89017457,10
0,0.071356341,0.91031504,10
0,0.063843958,0.93043482,10
0,0.057948582,0.9504196,10
0,0.053267006,0.97023678,10
0,0.0494636,0.99005204,10
0,0.17030549,0.79279459,10
0,0.15214294,0.81202698,10
0,0.13436621,0.83119518,10
0,0.11770573,0.85051692,10
0,0.10293891,0.87019211,10
0,0.090564579,0.89018714,10
0,0.080560356,0.910321,10
0,0.072609477,0.9304353,10
0,0.066296533,0.95041841,10
0,0.061217897,0.97023839,10
0,0.057035916,0.99005389,10
0,0.16446903,0.81205171,10
0,0.14610571,0.83122045,10
0,0.12888724,0.8505438,10
0,0.11359087,0.87021297,10
0,0.10071136,0.89020038,10
0,0.090224572,0.91032743,10
0,0.081813276,0.93043578,10
0,0.07506188,0.95041716,10
0,0.069566324,0.97024012,10
0,0.06498684,0.9900558,10
0,0.15843216,0.83124703,10
0,0.1406278,0.85057205,10
0,0.12477542,0.87023485,10
0,0.11136547,0.8902142,10
0,0.100372,0.91033405,10
0,0.091477267,0.93043631,10
0,0.084265493,0.95041591,10
0,0.078332178,0.9702419,10
0,0.07333532,0.99005777,10
0,0.1529554,0.85060173,10
0,0.13651922,0.87025779,10
0,0.12255228,0.89022887,10
0,0.1110268,0.91034102,10
0,0.10162446,0.93043685,10
0,0.093929291,0.95041454,10
0,0.08753632,0.97024381,10
0,0.082101211,0.99005985,10
0,0.1488502,0.87028193,10
0,0.13429843,0.89024425,10
0,0.12221435,0.91034836,10
0,0.11227901,0.93043739,10
0,0.10407627,0.95041317,10
0,0.097200669,0.97024578,10
0,0.091305405,0.99006206,10
0,0.1466319,0.89026028,10
0,0.13396126,0.91035604,10
0,0.12346628,0.93043798,10
0,0.11473059,0.95041174,10
0,0.10734823,0.97024786,10
0,0.10096981,0.99006438,10
0,0.14629552,0.91036403,10
0,0.13521291,0.93043858,10
0,0.12591764,0.95041013,10
0,0.11800317,0.97025007,10
0,0.11111742,0.99006683,10
0,0.14754687,0.93043923,10
0,0.13766403,0.95040846,10
0,0.12919086,0.97025228,10
0,0.12177243,0.99006939,10
0,0.14999774,0.95040685,10
0,0.14093795,0.97025472,10
0,0.13296017,0.99007207,10
0,0.15327238,0.97025728,10
0,0.14470732,0.99007487,10
0,0.1570418,0.99007785,10
