x,y,z,y-coordinate,x_velocity,y_velocity,z_velocity
337.13849,-13.035521,911,-13.034493,,0,0
337.13849,-2321.4507,912,-2321.3027,,0,0
337.13849,-2276.1875,912,-2276.0425,,0,0
337.13849,-2230.9246,912,-2230.7822,,0,0
337.13849,-2185.6614,912,-2185.5222,,0,0
337.13849,-2140.3984,912,-2140.262,,0,0
337.13849,-2095.1357,912,-2095.002,,0,0
337.13849,-2049.8726,912,-2049.7417,,0,0
337.13849,-2004.6094,912,-2004.4814,,0,0
337.13849,-1959.3463,912,-1959.2213,,0,0
337.13849,-1914.0833,912,-1913.9612,,0,0
337.13849,-1868.8203,912,-1868.701,,0,0
337.13849,-1823.5573,912,-1823.4409,,0,0
337.13849,-1778.2941,912,-1778.1807,,0,0
337.13849,-1733.0313,912,-1732.9205,,0,0
337.13849,-1687.7681,912,-1687.6604,,0,0
337.13849,-1642.5051,912,-1642.4003,,0,0
337.13849,-1597.2419,912,-1597.1401,,0,0
337.13849,-1551.979,912,-1551.8799,,0,0
337.13849,-1506.7158,912,-1506.6198,,0,0
337.13849,-1461.4529,912,-1461.3596,,0,0
337.13849,-1416.1899,912,-1416.0995,,0,0
337.13849,-1370.9268,912,-1370.8392,,0,0
337.13849,-1325.6638,912,-1325.5791,,0,0
337.13849,-1280.4006,912,-1280.319,,0,0
337.13849,-1235.1377,912,-1235.0588,,0,0
337.13849,-1189.8746,912,-1189.7986,,0,0
337.13849,-1144.6116,912,-1144.5385,,0,0
337.13849,-3588.8159,913,-3588.5872,,0,0
337.13849,-3543.553,913,-3543.3269,,0,0
337.13849,-3498.2898,913,-3498.0669,,0,0
337.13849,-3453.0269,913,-3452.8066,,0,0
337.13849,-3407.7637,913,-3407.5464,,0,0
337.13849,-3362.5005,913,-3362.2864,,0,0
337.13849,-3317.2373,913,-3317.0261,,0,0
337.13849,-3271.9746,913,-3271.7659,,0,0
337.13849,-3226.7117,913,-3226.5059,,0,0
337.13849,-3181.4485,913,-3181.2456,,0,0
337.13849,-3136.1853,913,-3135.9856,,0,0
337.13849,-3090.9224,913,-3090.7253,,0,0
337.13849,-3045.6594,913,-3045.4651,,0,0
337.13849,-3000.3965,913,-3000.2051,,0,0
337.13849,-2955.1333,913,-2954.9448,,0,0
337.13849,-2909.8704,913,-2909.6848,,0,0
337.13849,-2864.6072,913,-2864.4246,,0,0
337.13849,-2819.344,913,-2819.1643,,0,0
337.13849,-2774.0811,913,-2773.9043,,0,0
337.13849,-2728.8181,913,-2728.644,,0,0
337.13849,-2683.5552,913,-2683.3838,,0,0
337.13849,-2638.292,913,-2638.1238,,0,0
337.13849,-2593.0291,913,-2592.8635,,0,0
337.13849,-2547.7659,913,-2547.6035,,0,0
337.13849,-2502.5027,913,-2502.3433,,0,0
337.13849,-2457.2397,913,-2457.0833,,0,0
337.13849,-2411.9768,913,-2411.823,,0,0
337.13849,-2366.7139,913,-2366.5627,,0,0
337.13849,-3974.4656,914,-3968.5718,,0,0
337.13849,-3941.3394,914,-3935.832,,0,0
337.13849,-3903.272,914,-3898.9524,,0,0
337.13849,-3860.394,914,-3858.1025,,0,0
337.13849,-3815.1311,914,-3814.3777,,0,0
337.13849,-3769.8679,914,-3769.6279,,0,0
337.13849,-3724.605,914,-3724.3677,,0,0
337.13849,-3679.3418,914,-3679.1074,,0,0
337.13849,-3634.0789,914,-3633.8472,,0,0
337.13849,-4923.5767,915,-4923.2622,,0,0
337.13849,-4922.5537,915,-4922.2388,,0,0
337.13849,-4921.4795,915,-4921.1641,,0,0
337.13849,-4920.3516,915,-4920.0356,,0,0
337.13849,-4919.1675,915,-4918.8511,,0,0
337.13849,-4917.9238,915,-4917.6069,,0,0
337.13849,-4916.6187,915,-4916.3008,,0,0
337.13849,-4915.2476,915,-4914.9292,,0,0
337.13849,-4913.8086,915,-4913.4893,,0,0
337.13849,-4912.2969,915,-4911.9771,,0,0
337.13849,-4910.71,915,-4910.3892,,0,0
337.13849,-4909.0435,915,-4908.7222,,0,0
337.13849,-4907.2939,915,-4906.9717,,0,0
337.13849,-4029.9976,915,-4024.3621,,0,0
337.13849,-4004.0933,915,-3997.7607,,0,0
337.13849,-4905.4565,916,-4905.1338,,0,0
337.13849,-4903.5273,916,-4903.2036,,0,0
337.13849,-4901.502,916,-4901.1772,,0,0
337.13849,-4899.375,916,-4899.0493,,0,0
337.13849,-4897.1416,916,-4896.8154,,0,0
337.13849,-4894.7969,916,-4894.4692,,0,0
337.13849,-4892.335,916,-4892.0063,,0,0
337.13849,-4889.75,916,-4889.4199,,0,0
337.13849,-4076.5288,916,-4073.449,,0,0
337.13849,-4053.2151,916,-4049.1743,,0,0
337.13849,-4887.0356,917,-4886.7046,,0,0
337.13849,-4884.1855,917,-4883.853,,0,0
337.13849,-4881.1924,917,-4880.8589,,0,0
337.13849,-4878.0503,917,-4877.7153,,0,0
337.13849,-4874.751,917,-4874.4141,,0,0
337.13849,-4871.2866,917,-4870.9482,,0,0
337.13849,-4099.9155,917,-4097.5059,,0,0
337.13849,-4867.6489,918,-4867.3091,,0,0
337.13849,-4863.8296,918,-4863.4878,,0,0
337.13849,-4859.8193,918,-4859.4756,,0,0
337.13849,-4855.6084,918,-4855.2627,,0,0
337.13849,-4851.1865,918,-4850.8394,,0,0
337.13849,-4146.8496,918,-4145.3262,,0,0
337.13849,-4123.3594,918,-4121.4497,,0,0
337.13849,-4846.5444,919,-4846.1943,,0,0
337.13849,-4841.6694,919,-4841.3174,,0,0
337.13849,-4836.5508,919,-4836.1963,,0,0
337.13849,-4170.3774,919,-4169.1592,,0,0
337.13849,-4831.1768,920,-4830.8198,,0,0
337.13849,-4825.5332,920,-4825.1738,,0,0
337.13849,-4819.6084,920,-4819.2461,,0,0
337.13849,-4813.3867,920,-4813.022,,0,0
337.13849,-4193.9395,920,-4192.9634,,0,0
337.13849,-4806.8545,921,-4806.4868,,0,0
337.13849,-4799.9956,921,-4799.6255,,0,0
337.13849,-4217.5322,921,-4216.7495,,0,0
337.13849,-4792.7935,922,-4792.4209,,0,0
337.13849,-4785.2314,922,-4784.856,,0,0
337.13849,-4777.2905,922,-4776.9126,,0,0
337.13849,-4241.1553,922,-4240.5264,,0,0
337.13849,-4768.9531,923,-4768.5728,,0,0
337.13849,-4760.1987,923,-4759.8154,,0,0
337.13849,-4264.8091,923,-4264.3018,,0,0
337.13849,-4751.0059,924,-4750.6191,,0,0
337.13849,-4741.3535,924,-4740.9634,,0,0
337.13849,-4288.4971,924,-4288.083,,0,0
337.13849,-4731.2188,925,-4730.8252,,0,0
337.13849,-4720.5771,925,-4720.1797,,0,0
337.13849,-4312.2236,925,-4311.8784,,0,0
337.13849,-4709.4067,926,-4709.0103,,0,0
337.13849,-4335.9946,926,-4335.6982,,0,0
337.13849,-4697.6763,927,-4697.2817,,0,0
337.13849,-4685.3569,927,-4684.9575,,0,0
337.13849,-4672.4248,928,-4672.0264,,0,0
337.13849,-4359.8208,928,-4359.5527,,0,0
337.13849,-4658.8477,929,-4658.4565,,0,0
337.13849,-4644.5918,929,-4644.208,,0,0
337.13849,-4383.7144,929,-4383.4551,,0,0
337.13849,-4629.6206,930,-4629.2383,,0,0
337.13849,-4613.9004,931,-4613.5186,,0,0
337.13849,-4407.6934,931,-4407.4229,,0,0
337.13849,-4597.3945,932,-4597.0132,,0,0
337.13849,-4580.0625,933,-4579.6831,,0,0
337.13849,-4561.8633,934,-4561.4844,,0,0
337.13846,-4431.7817,934,-4431.4771,,0,0
337.13849,-4542.7554,935,-4542.377,,0,0
337.13849,-4522.6938,936,-4522.3262,,0,0
337.13849,-4501.624,937,-4501.2583,,0,0
337.13849,-4456.0132,937,-4455.6528,,0,0
337.13849,-4479.5005,938,-4479.1353,,0,0
337.13849,-1144.542,956,-1144.3478,,0,0
337.13849,-1099.2817,956,-1099.0951,,0,0
337.13849,-1054.0212,956,-1053.8424,,0,0
337.13849,-1008.761,956,-1008.5897,,0,0
337.13849,-963.50067,956,-963.33704,,0,0
337.13849,-918.24036,956,-918.08435,,0,0
337.13849,-872.9801,956,-872.83167,,0,0
337.13849,-827.71973,956,-827.57898,,0,0
337.13849,-782.45941,956,-782.32629,,0,0
337.13849,-737.19916,956,-737.07367,,0,0
337.13849,-691.93884,956,-691.82092,,0,0
337.13849,-646.67853,956,-646.56824,,0,0
337.13849,-601.41821,956,-601.31561,,0,0
337.13849,-556.1579,956,-556.06293,,0,0
337.13849,-510.89758,956,-510.81024,,0,0
337.13849,-465.63727,956,-465.55759,,0,0
337.13849,-420.37695,956,-420.3049,,0,0
337.13849,-375.11664,956,-375.05222,,0,0
337.13849,-329.85635,956,-329.79953,,0,0
337.13849,-284.59601,956,-284.54684,,0,0
337.13849,-239.33571,956,-239.29417,,0,0
337.13849,-194.07539,956,-194.04149,,0,0
337.13849,-148.81509,956,-148.7888,,0,0
337.13849,-103.55478,956,-103.53613,,0,0
337.13849,-58.294468,956,-58.283455,,0,0
337.13849,-13.034155,956,-13.030774,,0,0
337.13849,-2366.5703,957,-2366.1699,,0,0
337.13849,-2321.3101,957,-2320.9172,,0,0
337.13849,-2276.0498,957,-2275.6648,,0,0
337.13849,-2230.7893,957,-2230.4121,,0,0
337.13849,-2185.5291,957,-2185.1594,,0,0
337.13849,-2140.2688,957,-2139.9067,,0,0
337.13849,-2095.0083,957,-2094.6541,,0,0
337.13849,-2049.7483,957,-2049.4014,,0,0
337.13849,-2004.4879,957,-2004.1487,,0,0
337.13849,-1959.2275,957,-1958.896,,0,0
337.13849,-1913.9673,957,-1913.6433,,0,0
337.13849,-1868.7069,957,-1868.3906,,0,0
337.13849,-1823.4465,957,-1823.1379,,0,0
337.13849,-1778.1864,957,-1777.8853,,0,0
337.13849,-1732.926,957,-1732.6326,,0,0
337.13849,-1687.6658,957,-1687.3799,,0,0
337.13849,-1642.4055,957,-1642.1272,,0,0
337.13849,-1597.145,957,-1596.8745,,0,0
337.13849,-1551.8848,957,-1551.6218,,0,0
337.13849,-1506.6244,957,-1506.3691,,0,0
337.13849,-1461.3641,957,-1461.1165,,0,0
337.13849,-1416.1039,957,-1415.8639,,0,0
337.13849,-1370.8435,957,-1370.6112,,0,0
337.13849,-1325.5833,957,-1325.3585,,0,0
337.13849,-1280.3228,957,-1280.1058,,0,0
337.13849,-1235.0625,957,-1234.8531,,0,0
337.13849,-1189.8022,957,-1189.6005,,0,0
337.13849,-3543.3384,958,-3542.7397,,0,0
337.13849,-3498.0784,958,-3497.4868,,0,0
337.13849,-3452.8179,958,-3452.2344,,0,0
337.13849,-3407.5574,958,-3406.9817,,0,0
337.13849,-3362.2974,958,-3361.729,,0,0
337.13849,-3317.0371,958,-3316.4763,,0,0
337.13849,-3271.7764,958,-3271.2234,,0,0
337.13849,-3226.5164,958,-3225.9709,,0,0
337.13849,-3181.2561,958,-3180.7183,,0,0
337.13849,-3135.9958,958,-3135.4656,,0,0
337.13849,-3090.7354,958,-3090.2129,,0,0
337.13849,-3045.4751,958,-3044.9602,,0,0
337.13849,-3000.2146,958,-2999.7075,,0,0
337.13849,-2954.9546,958,-2954.4548,,0,0
337.13849,-2909.6941,958,-2909.2021,,0,0
337.13849,-2864.4338,958,-2863.9495,,0,0
337.13849,-2819.1733,958,-2818.6968,,0,0
337.13849,-2773.9131,958,-2773.4441,,0,0
337.13849,-2728.6528,958,-2728.1914,,0,0
337.13849,-2683.3926,958,-2682.9387,,0,0
337.13849,-2638.1323,958,-2637.686,,0,0
337.13849,-2592.8721,958,-2592.4333,,0,0
337.13849,-2547.6116,958,-2547.1807,,0,0
337.13849,-2502.3513,958,-2501.9282,,0,0
337.13849,-2457.0908,958,-2456.6753,,0,0
337.13849,-2411.8306,958,-2411.4226,,0,0
337.13849,-3974.6045,959,-3968.4314,,0,0
337.13849,-3941.2954,959,-3935.5073,,0,0
337.13849,-3903.0913,959,-3898.4739,,0,0
337.13849,-3860.1606,959,-3857.5249,,0,0
337.13849,-3814.9004,959,-3813.7625,,0,0
337.13849,-3769.6401,959,-3769.0032,,0,0
337.13849,-3724.3796,959,-3723.7505,,0,0
337.13849,-3679.1194,959,-3678.4978,,0,0
337.13849,-3633.8591,959,-3633.2449,,0,0
337.13849,-3588.5986,959,-3587.9922,,0,0
337.13849,-4923.2803,960,-4922.4487,,0,0
337.13849,-4922.2603,960,-4921.4287,,0,0
337.13849,-4921.189,960,-4920.3574,,0,0
337.13849,-4920.0645,960,-4919.2329,,0,0
337.13849,-4918.8828,960,-4918.0518,,0,0
337.13849,-4917.6431,960,-4916.812,,0,0
337.13849,-4916.3413,960,-4915.5098,,0,0
337.13849,-4914.9741,960,-4914.1431,,0,0
337.13849,-4913.5386,960,-4912.7075,,0,0
337.13849,-4912.0313,960,-4911.2002,,0,0
337.13849,-4910.4487,960,-4909.6177,,0,0
337.13849,-4908.7871,960,-4907.9561,,0,0
337.13849,-4907.042,960,-4906.2109,,0,0
337.13849,-4905.21,960,-4904.3789,,0,0
337.13849,-4030.512,960,-4024.5713,,0,0
337.13849,-4004.4155,960,-3997.8057,,0,0
337.13849,-4903.2861,961,-4902.4551,,0,0
337.13849,-4901.2656,961,-4900.4351,,0,0
337.13849,-4899.1445,961,-4898.3145,,0,0
337.13849,-4896.9175,961,-4896.0874,,0,0
337.13849,-4894.5791,961,-4893.749,,0,0
337.13849,-4892.124,961,-4891.2939,,0,0
337.13849,-4889.5459,961,-4888.7158,,0,0
337.13849,-4886.8384,961,-4886.0088,,0,0
337.13849,-4883.9961,961,-4883.1665,,0,0
337.13849,-4077.3638,961,-4073.9094,,0,0
337.13849,-4053.917,961,-4049.5303,,0,0
337.13849,-4881.0112,962,-4880.1821,,0,0
337.13849,-4877.877,962,-4877.0483,,0,0
337.13849,-4874.5869,962,-4873.7578,,0,0
337.13849,-4871.1313,962,-4870.3027,,0,0
337.13849,-4867.5029,962,-4866.6748,,0,0
337.13849,-4863.6938,962,-4862.8657,,0,0
337.13849,-4859.6938,962,-4858.8657,,0,0
337.13849,-4100.8457,962,-4098.04,,0,0
337.13849,-4855.4937,963,-4854.666,,0,0
337.13849,-4851.0835,963,-4850.2559,,0,0
337.13849,-4846.4526,963,-4845.6255,,0,0
337.13849,-4841.5903,963,-4840.7632,,0,0
337.13849,-4836.4844,963,-4835.6577,,0,0
337.13849,-4147.8989,963,-4145.9502,,0,0
337.13849,-4124.3584,963,-4122.0361,,0,0
337.13849,-4831.123,964,-4830.2969,,0,0
337.13849,-4825.4941,964,-4824.668,,0,0
337.13849,-4819.583,964,-4818.7573,,0,0
337.13849,-4813.376,964,-4812.5513,,0,0
337.13849,-4171.4668,964,-4169.8115,,0,0
337.13849,-4806.8589,965,-4806.0347,,0,0
337.13849,-4800.0161,965,-4799.1919,,0,0
337.13849,-4792.8311,965,-4792.0083,,0,0
337.13849,-4195.0596,965,-4193.6382,,0,0
337.13849,-4785.2856,966,-4784.4648,,0,0
337.13849,-4777.3638,966,-4776.5439,,0,0
337.13849,-4769.0449,966,-4768.2271,,0,0
337.13849,-4242.3242,966,-4241.2373,,0,0
337.13849,-4218.6787,966,-4217.4434,,0,0
337.13849,-4760.3096,967,-4759.4941,,0,0
337.13849,-4751.1372,967,-4750.3232,,0,0
337.13849,-4741.5059,967,-4740.6938,,0,0
337.13849,-4265.998,967,-4265.0273,,0,0
337.13849,-4731.3926,968,-4730.583,,0,0
337.13849,-4720.7725,968,-4719.9653,,0,0
337.13849,-4289.7036,968,-4288.8223,,0,0
337.13849,-4709.624,969,-4708.8247,,0,0
337.13849,-4697.9175,969,-4697.1265,,0,0
337.13849,-4313.4429,969,-4312.6279,,0,0
337.13849,-4685.6216,970,-4684.8335,,0,0
337.13849,-4672.7139,970,-4671.9341,,0,0
337.13849,-4337.2207,970,-4336.4507,,0,0
337.13849,-4659.1626,971,-4658.397,,0,0
337.13849,-4644.9331,972,-4644.1831,,0,0
337.13849,-4629.9893,972,-4629.2485,,0,0
337.13849,-4361.0415,972,-4360.2974,,0,0
337.13849,-4614.2974,973,-4613.5659,,0,0
337.13849,-4384.9097,973,-4384.1719,,0,0
337.13849,-4597.8193,974,-4597.0972,,0,0
337.13849,-4580.5171,974,-4579.8057,,0,0
337.13849,-4562.3486,975,-4561.647,,0,0
337.13849,-4408.8276,975,-4408.0791,,0,0
337.13849,-4543.2715,976,-4542.5796,,0,0
337.13849,-4432.7949,976,-4432.0234,,0,0
337.13849,-4523.2412,977,-4522.5708,,0,0
337.13849,-4502.2051,977,-4501.5444,,0,0
337.13849,-4480.1152,978,-4479.4644,,0,0
337.13849,-4456.7959,978,-4456.0254,,0,0
337.13849,-13.029817,1000,-13.025045,,0,0
337.13849,-1189.5723,1001,-1189.2968,,0,0
337.13849,-1144.3208,1001,-1144.0555,,0,0
337.13849,-1099.0691,1001,-1098.8143,,0,0
337.13849,-1053.8174,1001,-1053.5731,,0,0
337.13849,-1008.5658,1001,-1008.3319,,0,0
337.13849,-963.31409,1001,-963.09064,,0,0
337.13849,-918.0625,1001,-917.84949,,0,0
337.13849,-872.81091,1001,-872.60822,,0,0
337.13849,-827.55927,1001,-827.367,,0,0
337.13849,-782.30762,1001,-782.12579,,0,0
337.13849,-737.05597,1001,-736.88458,,0,0
337.13849,-691.80432,1001,-691.64337,,0,0
337.13849,-646.55273,1001,-646.40216,,0,0
337.13849,-601.30109,1001,-601.16089,,0,0
337.13849,-556.04944,1001,-555.91968,,0,0
337.13849,-510.79779,1001,-510.67847,,0,0
337.13849,-465.54617,1001,-465.43726,,0,0
337.13849,-420.29453,1001,-420.19604,,0,0
337.13849,-375.04288,1001,-374.95483,,0,0
337.13849,-329.79126,1001,-329.71359,,0,0
337.13849,-284.53961,1001,-284.47238,,0,0
337.13849,-239.28799,1001,-239.23116,,0,0
337.13849,-194.03635,1001,-193.98993,,0,0
337.13849,-148.78473,1001,-148.7487,,0,0
337.13849,-103.53309,1001,-103.50749,,0,0
337.13849,-58.281448,1001,-58.266266,,0,0
337.13849,-2366.115,1002,-2365.5684,,0,0
337.13849,-2320.8633,1002,-2320.3271,,0,0
337.13849,-2275.6116,1002,-2275.0859,,0,0
337.13849,-2230.3599,1002,-2229.8447,,0,0
337.13849,-2185.1084,1002,-2184.6035,,0,0
337.13849,-2139.8564,1002,-2139.3623,,0,0
337.13849,-2094.605,1002,-2094.1211,,0,0
337.13849,-2049.3533,1002,-2048.8799,,0,0
337.13849,-2004.1017,1002,-2003.6387,,0,0
337.13849,-1958.8501,1002,-1958.3975,,0,0
337.13849,-1913.5985,1002,-1913.1563,,0,0
337.13849,-1868.3469,1002,-1867.9149,,0,0
337.13849,-1823.0952,1002,-1822.6737,,0,0
337.13849,-1777.8435,1002,-1777.4326,,0,0
337.13849,-1732.592,1002,-1732.1914,,0,0
337.13849,-1687.3402,1002,-1686.9502,,0,0
337.13849,-1642.0887,1002,-1641.709,,0,0
337.13849,-1596.837,1002,-1596.4677,,0,0
337.13849,-1551.5854,1002,-1551.2264,,0,0
337.13849,-1506.3339,1002,-1505.9854,,0,0
337.13849,-1461.082,1002,-1460.744,,0,0
337.13849,-1415.8304,1002,-1415.5028,,0,0
337.13849,-1370.5789,1002,-1370.2616,,0,0
337.13849,-1325.3273,1002,-1325.0204,,0,0
337.13849,-1280.0756,1002,-1279.7792,,0,0
337.13849,-1234.824,1002,-1234.538,,0,0
337.13849,-3542.6575,1003,-3541.8396,,0,0
337.13849,-3497.4058,1003,-3496.5984,,0,0
337.13849,-3452.1543,1003,-3451.3574,,0,0
337.13849,-3406.9023,1003,-3406.116,,0,0
337.13849,-3361.6509,1003,-3360.875,,0,0
337.13849,-3316.3989,1003,-3315.6338,,0,0
337.13849,-3271.1475,1003,-3270.3923,,0,0
337.13849,-3225.8958,1003,-3225.1514,,0,0
337.13849,-3180.6443,1003,-3179.9102,,0,0
337.13849,-3135.3926,1003,-3134.6689,,0,0
337.13849,-3090.1409,1003,-3089.4277,,0,0
337.13849,-3044.8894,1003,-3044.1863,,0,0
337.13849,-2999.6377,1003,-2998.9451,,0,0
337.13849,-2954.3862,1003,-2953.7039,,0,0
337.13849,-2909.1345,1003,-2908.4629,,0,0
337.13849,-2863.8831,1003,-2863.2217,,0,0
337.13849,-2818.6309,1003,-2817.9805,,0,0
337.13849,-2773.3794,1003,-2772.7393,,0,0
337.13849,-2728.1279,1003,-2727.498,,0,0
337.13849,-2682.8762,1003,-2682.2568,,0,0
337.13849,-2637.6245,1003,-2637.0156,,0,0
337.13849,-2592.373,1003,-2591.7744,,0,0
337.13849,-2547.1213,1003,-2546.5332,,0,0
337.13849,-2501.8696,1003,-2501.292,,0,0
337.13849,-2456.6182,1003,-2456.0508,,0,0
337.13849,-2411.3665,1003,-2410.8096,,0,0
337.13849,-3974.2842,1004,-3967.9741,,0,0
337.13849,-3940.7617,1004,-3934.8499,,0,0
337.13849,-3902.4043,1004,-3897.6526,,0,0
337.13849,-3859.4187,1004,-3856.6045,,0,0
337.13849,-3814.167,1004,-3812.8101,,0,0
337.13849,-3768.9155,1004,-3768.0457,,0,0
337.13849,-3723.6638,1004,-3722.8044,,0,0
337.13849,-3678.4124,1004,-3677.5632,,0,0
337.13849,-3633.1606,1004,-3632.322,,0,0
337.13849,-3587.9089,1004,-3587.0808,,0,0
337.13849,-4922.3379,1005,-4921.2026,,0,0
337.13849,-4921.3247,1005,-4920.1904,,0,0
337.13849,-4920.2612,1005,-4919.127,,0,0
337.13849,-4919.1445,1005,-4918.0107,,0,0
337.13849,-4917.9717,1005,-4916.8384,,0,0
337.13849,-4916.7402,1005,-4915.6079,,0,0
337.13849,-4915.4473,1005,-4914.3154,,0,0
337.13849,-4914.0889,1005,-4912.9585,,0,0
337.13849,-4912.6636,1005,-4911.5332,,0,0
337.13849,-4911.1665,1005,-4910.0371,,0,0
337.13849,-4909.5942,1005,-4908.4658,,0,0
337.13849,-4907.9434,1005,-4906.8159,,0,0
337.13849,-4906.2104,1005,-4905.0835,,0,0
337.13849,-4904.3901,1005,-4903.2646,,0,0
337.13849,-4902.4785,1005,-4901.3545,,0,0
337.13849,-4900.4717,1005,-4899.3481,,0,0
337.13849,-4030.6396,1005,-4024.512,,0,0
337.13849,-4004.3137,1005,-3997.5554,,0,0
337.13849,-4898.3643,1006,-4897.2422,,0,0
337.13849,-4896.1514,1006,-4895.0303,,0,0
337.13849,-4893.8271,1006,-4892.708,,0,0
337.13849,-4891.3877,1006,-4890.269,,0,0
337.13849,-4888.8247,1006,-4887.708,,0,0
337.13849,-4886.1343,1006,-4885.019,,0,0
337.13849,-4883.3091,1006,-4882.1953,,0,0
337.13849,-4880.3423,1006,-4879.23,,0,0
337.13849,-4877.2266,1006,-4876.1167,,0,0
337.13849,-4873.9551,1006,-4872.8472,,0,0
337.13849,-4870.5195,1006,-4869.4136,,0,0
337.13849,-4077.8718,1006,-4074.1399,,0,0
337.13849,-4054.2676,1006,-4049.6384,,0,0
337.13849,-4866.9121,1007,-4865.8081,,0,0
337.13849,-4863.124,1007,-4862.0225,,0,0
337.13849,-4859.1465,1007,-4858.0469,,0,0
337.13849,-4854.9688,1007,-4853.8716,,0,0
337.13849,-4850.5825,1007,-4849.4878,,0,0
337.13849,-4845.9761,1007,-4844.8838,,0,0
337.13849,-4841.1382,1007,-4840.0493,,0,0
337.13849,-4125.0596,1007,-4122.415,,0,0
337.13849,-4101.4658,1007,-4098.3574,,0,0
337.13849,-4836.0586,1008,-4834.9727,,0,0
337.13849,-4830.7236,1008,-4829.6411,,0,0
337.13849,-4825.1221,1008,-4824.042,,0,0
337.13849,-4819.2393,1008,-4818.1631,,0,0
337.13849,-4813.0615,1008,-4811.9888,,0,0
337.13849,-4148.6587,1008,-4146.3735,,0,0
337.13849,-4806.5742,1009,-4805.5049,,0,0
337.13849,-4799.7617,1009,-4798.6963,,0,0
337.13849,-4792.6084,1009,-4791.5464,,0,0
337.13849,-4785.0952,1009,-4784.0381,,0,0
337.13849,-4195.8931,1009,-4194.1167,,0,0
337.13849,-4172.2686,1009,-4170.2666,,0,0
337.13849,-4777.2061,1010,-4776.1538,,0,0
337.13849,-4768.9209,1010,-4767.874,,0,0
337.13849,-4760.2202,1010,-4759.1787,,0,0
337.13849,-4751.0835,1010,-4750.0474,,0,0
337.13849,-4219.5356,1010,-4217.9399,,0,0
337.13849,-4741.4878,1011,-4740.458,,0,0
337.13849,-4731.4111,1011,-4730.3877,,0,0
337.13849,-4720.8291,1011,-4719.8125,,0,0
337.13849,-4243.1992,1011,-4241.7471,,0,0
337.13849,-4709.7168,1012,-4708.7075,,0,0
337.13849,-4698.0469,1012,-4697.0464,,0,0
337.13849,-4266.8857,1012,-4265.5479,,0,0
337.13849,-4685.791,1013,-4684.7983,,0,0
337.13849,-4672.9209,1013,-4671.936,,0,0
337.13849,-4659.4063,1013,-4658.4312,,0,0
337.13849,-4314.3418,1013,-4313.1572,,0,0
337.13849,-4290.5991,1013,-4289.3491,,0,0
337.13849,-4645.2139,1014,-4644.2485,,0,0
337.13849,-4630.3096,1014,-4629.3535,,0,0
337.13849,-4338.1152,1014,-4336.9766,,0,0
337.13849,-4614.6572,1015,-4613.7119,,0,0
337.13849,-4598.2202,1015,-4597.2852,,0,0
337.13849,-4361.9229,1015,-4360.8115,,0,0
337.13849,-4580.958,1016,-4580.0347,,0,0
337.13849,-4562.8306,1016,-4561.918,,0,0
337.13849,-4385.7656,1016,-4384.6636,,0,0
337.13849,-4543.7939,1017,-4542.8931,,0,0
337.13849,-4409.6445,1017,-4408.5342,,0,0
337.13849,-4523.8027,1018,-4522.9141,,0,0
337.13849,-4502.8081,1018,-4501.9316,,0,0
337.13849,-4433.5557,1018,-4432.4287,,0,0
337.13849,-4480.7607,1019,-4479.8965,,0,0
337.13849,-4457.4932,1019,-4456.3804,,0,0
337.13849,-103.54359,1045,-103.51566,,0,0
337.13849,-58.28775,1045,-58.271091,,0,0
337.13849,-13.031916,1045,-13.026526,,0,0
337.13849,-1234.9393,1046,-1234.6296,,0,0
337.13849,-1189.6836,1046,-1189.3851,,0,0
337.13849,-1144.4277,1046,-1144.1406,,0,0
337.13849,-1099.1719,1046,-1098.896,,0,0
337.13849,-1053.9161,1046,-1053.6515,,0,0
337.13849,-1008.6603,1046,-1008.4069,,0,0
337.13849,-963.40442,1046,-963.16229,,0,0
337.13849,-918.14856,1046,-917.91779,,0,0
337.13849,-872.89276,1046,-872.67322,,0,0
337.13849,-827.6369,1046,-827.42865,,0,0
337.13849,-782.3811,1046,-782.18408,,0,0
337.13849,-737.12524,1046,-736.93951,,0,0
337.13849,-691.86938,1046,-691.69495,,0,0
337.13849,-646.61359,1046,-646.45038,,0,0
337.13849,-601.35779,1046,-601.20581,,0,0
337.13849,-556.10193,1046,-555.96124,,0,0
337.13849,-510.84607,1046,-510.71671,,0,0
337.13849,-465.59024,1046,-465.47214,,0,0
337.13849,-420.33441,1046,-420.2276,,0,0
337.13849,-375.07858,1046,-374.98303,,0,0
337.13849,-329.82275,1046,-329.73846,,0,0
337.13849,-284.56689,1046,-284.4939,,0,0
337.13849,-239.3111,1046,-239.24933,,0,0
337.13849,-194.05525,1046,-194.00478,,0,0
337.13849,-148.79942,1046,-148.76021,,0,0
337.13849,-2366.3352,1047,-2365.7437,,0,0
337.13849,-2321.0796,1047,-2320.499,,0,0
337.13849,-2275.8235,1047,-2275.2544,,0,0
337.13849,-2230.5676,1047,-2230.01,,0,0
337.13849,-2185.312,1047,-2184.7654,,0,0
337.13849,-2140.0562,1047,-2139.5208,,0,0
337.13849,-2094.8003,1047,-2094.2764,,0,0
337.13849,-2049.5444,1047,-2049.0317,,0,0
337.13849,-2004.2886,1047,-2003.7872,,0,0
337.13849,-1959.0327,1047,-1958.5426,,0,0
337.13849,-1913.7769,1047,-1913.2981,,0,0
